fn_list,y_true,y_pred,0,1
../dataset/extracted/9c74fd201f977dfad66c856a4967e1b65c2622a208ab69c5467a7498f1b5e22d,0,0,0.8055753,0.19442467
../dataset/extracted/6e417e9fadda9948ed7a8bf472d48285126369c407aad8b0b3cd1e8229f26fa6,0,0,0.9275265,0.072473474
../dataset/extracted/aab1bf0410ad886861770d1b72afd9528986680f3894fa59cded13c43d621454,0,0,0.7280423,0.27195767
../dataset/extracted/6ab1ed77ef16f5babf2636420604244b782f62253ffc1173fce8754b9c0c98d3,0,0,0.9036117,0.096388265
../dataset/extracted/4bd85bd7b7c293fa95ed3ce78704badb0a762f90818c63451b941e9c530b2583,0,0,0.71265185,0.28734815
../dataset/extracted/1e1fd03d363949f90909580947fe8de4657b540eb2e990b8f0d7bfbad426aabc,0,0,0.61758476,0.38241524
../dataset/extracted/706b927576e03f13daac88ad2a00b981e479302103948704fe20af21b6c6146c,0,0,0.83026135,0.16973865
../dataset/extracted/e3cb14970160faf8181481af8c7d830f31b91d4a7ea95bb2891fbfccb6e43a87,1,1,0.39823493,0.60176504
../dataset/extracted/5d68baec02a763560b033dac409a5265db018ec84524a8057a5b7fe5cba6244b,1,1,0.21091525,0.78908473
../dataset/extracted/49bb40ab78fa4834b45a2bd479637e81b56dbb7f299b620c2ebf3af922af7c7e,1,0,0.8070349,0.19296512
../dataset/extracted/5516a2346689045809a88b54c3923fb591fad02bbcb7a3ac62454060158296fa,1,0,0.68862176,0.3113782
../dataset/extracted/8cc3ede145613b926268828965830ad7fbcf0b6db2b8772b4d485a55b88dd308,1,0,0.56941104,0.43058896
../dataset/extracted/8d78ba7e47fa48bde3707313fcef9ce42ef2190e4df03d1b9b4ad576d5f49a02,1,0,0.583511,0.41648903
../dataset/extracted/f47508db8224c783dc4b078a7c15ed1c9b46a0cde80314fd75ff07237597e313,1,0,0.5544841,0.44551587
../dataset/extracted/4c5b1304aa255bb334e22ebd368ab9261532fa3dab2bb032ba634c2ea6db8999,1,1,0.20898005,0.7910199
../dataset/extracted/076f69134533003015381c3ce22752a2d259e580f9b6747ad3fe896576a15131,1,1,0.39599344,0.6040065
../dataset/extracted/da0a49a477910ea77b93615a257640f01abf16cf08925c266094a82763f80745,1,0,0.6733603,0.32663974
../dataset/extracted/bce210b844380014281a661792da2f320a0520134e1b87c66594992c6eaa2ccb,1,1,0.4881034,0.51189667
../dataset/extracted/0726fe9924c25eeab7665f5a70e1173a7f4008409890c9941f3b5f726d2b257a,1,1,0.48179552,0.51820445
../dataset/extracted/111b2d2640987ed7e36d198f19db33d757e041bd47b76ea6a375f1c8aea50740,1,0,0.6488498,0.35115024
../dataset/extracted/0146c57cb02974db2bad93a85aae7d5681a4aa98aec6f214f72c280266ca619d,1,0,0.6819042,0.31809583
../dataset/extracted/cf3b528361557500dde295ae01ab84d1b37496d7240210fd6b114dfd80483360,1,1,0.38749233,0.6125077
../dataset/extracted/77fd82b9c32cc158df0d50e3bf32a775b35fa8dae5eba43a4f2132c7b84cd976,1,0,0.72074455,0.27925545
../dataset/extracted/276a6c74b79740aff136d8eebb1c78e7a5be438c454847832e9426a7be4fa6c0,1,0,0.5548819,0.44511813
../dataset/extracted/68a0d8cafae9f71e8829e7599ef322a9c591d76625d663cd79e7612c4865ab8a,1,0,0.5568245,0.44317552
../dataset/extracted/f6d4536a93871f06586841397df7d819baf520f2ba026dcbe4a48be62763d65f,1,0,0.91065127,0.0893487
../dataset/extracted/3af81b40019faf5f32fd4860ab11ece3687a59a54df2b2b99e87af72df56434a,1,0,0.55281377,0.44718626
../dataset/extracted/90ab35c72748b39fb60b9652b7aaca89248b48f7e88707334e104fdb146bb978,1,0,0.6390259,0.36097407
../dataset/extracted/578cc3d6721db808eded6cde770f75c3cfcadeab323fab5871f44b201ce0a894,1,0,0.5833978,0.41660216
../dataset/extracted/cde17a9c8fae629733fdcce5cfe8f228307fb43f166116d1d9ff1e5975130f64,1,0,0.81042594,0.18957405
../dataset/extracted/883b99a236ceaeddc7cf30cb3a8cbdc7034fe977e5bf71cd98a23c12bdcca021,1,0,0.6180258,0.38197422
../dataset/extracted/9c837e3026dabe3ad114b4e7902ad3ac9d701c1476456c2a6904f6b5bc02dd55,1,0,0.50076246,0.49923754
../dataset/extracted/4bc8ccf53d0c8be182fab1f13afb143de16b142fdb8f2dbc7d9741771f050edc,1,0,0.56650794,0.43349206
../dataset/extracted/a754eec020d6561fd81387e4efe21a3085e972be64f8a9380cdf96a94952873a,1,0,0.6539816,0.3460184
