fn_list,y_true,y_pred,0,1
../dataset/extracted/5f23a3442fa4515ebba8e24f2254b52b3e4b000f12843a4f612da65de38db1de,1,0,0.51801044,0.4819896
../dataset/extracted/ecaa720616f3a2ebaa138c50e2ee086f1a6380b5bd87603c5af4c9f1666c70a1,1,0,0.5232005,0.47679952
../dataset/extracted/ccc4b5fd8736fe67f2a6e49fd73b7e7bbe82ed51669e47f67179147a79c68315,1,0,0.50876623,0.49123377
../dataset/extracted/d0bc7eab93813faedf262503e231bfd1c7ce6b6feb3614d5d4bd32f32a735727,1,0,0.5223573,0.47764266
../dataset/extracted/e804e7eb921ca09660da2d530125122f370d679f25b4e1e6b2224cd0a6d71f19,1,0,0.51757884,0.48242122
../dataset/extracted/438622e117f001a23578f5f691e09cc98a1eabaa4fce827a5dc267ccce34e416,1,0,0.51921505,0.48078492
../dataset/extracted/5bb93bd97851c570c6654e64e7c23330e6ef03bd14b3aa4d055d230115a08247,1,0,0.519173,0.48082694
../dataset/extracted/dfabb16cab6556a8f545ed8d5fb92746b214ee58d91a94c9736e3c53f19d0fac,1,0,0.5171309,0.4828691
../dataset/extracted/6ba280ee1b4f0fa38d88e7b8a871a5e42aba7fcdc824ffabe810289d16286c36,1,0,0.50882506,0.4911749
../dataset/extracted/e9a09290906bfc57e81a367f3c25c65d86eec525e50eea5a06bce31068ba29d6,1,0,0.51230955,0.48769048
../dataset/extracted/dc803bd8085a6ab0d552c3659b9aaf205a95928b00b6c3e13527ce089fad7408,1,0,0.51902425,0.48097578
../dataset/extracted/d0509be2158114c596997d3cd946bd12c4a066b1108564d421547f562bbcc089,1,0,0.5192992,0.48070082
../dataset/extracted/54346d8a5228568b2acd14393bbbd8179ee85da8f816b71acf98d0e119b14b77,1,0,0.517222,0.48277807
../dataset/extracted/bc54012c61aeff939aeb4c0ab6024084bbfff8e882f31b21b897211f01a7a3d2,1,0,0.51965153,0.48034847
../dataset/extracted/5f9d069841b5cacbbc2ec63d6e0055a60e41ea30cc469f9c57ade582dc865635,1,0,0.51872146,0.48127857
../dataset/extracted/a80522d3a11f95ff57c74d45f99c48aa7aeae2f0c8296a52541ca5e87f0ff45e,1,0,0.51734066,0.4826594
../dataset/extracted/130f974e99c978df71abadec5658db90e6978c74a6b9ecf1fabce72f5057bdd4,1,0,0.5151928,0.4848072
../dataset/extracted/5de81f82bf32106b18adf81e007508a9092ca19b58e4e17796f82578299b19c3,1,0,0.5245052,0.47549483
../dataset/extracted/e551b11266a2734c8dba4d72224185ae728fa372b90a4e736bd49d2f0b52822b,1,0,0.52537686,0.4746231
../dataset/extracted/324834d2339d57e0e598baed98ecb543a54a59fe904a77be79c44430b42f33e2,1,0,0.5089923,0.4910077
../dataset/extracted/4ec547e25818c9cc669a4281f9633196626d5d85b7c37a10aafdde8ff737b3a7,1,0,0.51655376,0.48344627
../dataset/extracted/0967cf32f7a3588bd891b76f4db8c9dfc96bcc8ee2bd1e08fe61cfed7f042fe3,1,0,0.5168753,0.4831247
../dataset/extracted/1f7cc3f242a2e79ccf055b144551ef44b6ad9449222d950e9d9647fe27ee22fe,1,0,0.512272,0.487728
../dataset/extracted/8ccfd254277b451df5011669be99302761f224fe282a05c450e5320b3c77f2d8,1,0,0.51757234,0.48242766
../dataset/extracted/6350ea625ca0dbfe316539fcc04696cc45ce5ed3e9960591a03a3bfec4d5ce1d,1,0,0.5185084,0.48149166
../dataset/extracted/f7fafc73621f44cdd8994151537da12c665ae9953bab22360871af59ffd646fd,1,0,0.520002,0.47999796
../dataset/extracted/094bf3f13ab27384b217aa2013cd555cfe297ffcc4fb2fec58016051cfa7dfaa,1,0,0.51703054,0.4829695
