fn_list,y_true,y_pred,0,1
../dataset/extracted/fdb29bbc9b3257038bbb10f10140f5137e67cab3d38cf4afb60ffae54b60ab2e,0,1,0.4968283,0.5031717
../dataset/extracted/4a3f19b7aefbd8c83d865c2d1e962cddc863ac6520eddb58417a14191231ea2e,0,0,0.98650545,0.013494504
../dataset/extracted/29b606a091059947f4ca9916a7a50b56491c18b864cbbf6dcfe854dce720df05,0,0,0.8231433,0.17685674
../dataset/extracted/95b6e427883f402db73234b84a84015ad7f3456801cb9bb19df4b11739ea646d,0,0,0.9765271,0.023472935
../dataset/extracted/f7f6249ba423d1ce70a79621e1092ce37be7c4ad7dd768e0f3f6eafdd18d610e,0,0,0.91392654,0.08607346
../dataset/extracted/a26a0b52b46d9ccafd023eae8cda960d8c1682f12136fb1e95076801b5d07358,0,0,0.91404504,0.085955024
../dataset/extracted/07a5ab1f93de63752d63388251bfbfb747fc0886635968b7eb4b0e14c10f6a0f,1,1,0.18596165,0.81403834
../dataset/extracted/88b900d76a02b8c72e806f090df7d9d8efaf19ff92075a4590ca7ee07c0d5d5a,1,0,0.9510368,0.048963193
../dataset/extracted/21090d03f70a632203c414d4fcb18ca144481a2c2ebba7ea3b3e95b5520d2b2e,1,0,0.70068073,0.29931924
../dataset/extracted/2db8a9c401911c7317e8a89c35d979d0e8e9ba718ae13a0a0cfedd957654ec10,1,1,0.052096028,0.947904
../dataset/extracted/804d47631c16751f26af0c0f892d7036f628b314bf2322cd244686d4cb174509,1,1,0.15853357,0.8414664
../dataset/extracted/39bc909ff15a2b6987a53e9a836e0ed9426aeda4b34e41d5639afa39d306dc70,1,0,0.65572166,0.34427837
../dataset/extracted/ce59e874dce78a606dfd6953fb574b401bcff6de10360f7351464657dcc2ff3e,1,1,0.35086986,0.64913017
../dataset/extracted/ab2db41bdca08f7f6997439a398a4042472045e8c376e3b848645b9813c59776,1,1,0.21031415,0.7896859
../dataset/extracted/3f449e019ea9c1f6f4824b677fd94d4ecc7b8777836c8b2afebdfb64f001e5d4,1,1,0.022007404,0.9779926
../dataset/extracted/3b4febef59033c09e0f7136670d1bcb3874379b8fa8621ecd78e11da303a2585,1,1,0.23573285,0.7642671
../dataset/extracted/3f7c3bd8619fcbf81d21b9cc259dcdf857c4570065315934de497b88bca06708,1,1,0.22843483,0.7715652
../dataset/extracted/6227462f6b63a020b8b63a2cef17423badd7fd38dfa300d49028b3292c4efa65,1,1,0.105199,0.89480096
../dataset/extracted/4b0722a9f5bb2515bb48c842d83184ecb4999a3e2e44a636de70c73db2a600f1,1,1,0.20100142,0.7989986
../dataset/extracted/5bf2dfcf19db065cff2d55a9942c8fc8d5cbf77b58051ebf68ec6343cad91c16,1,1,0.010965486,0.98903453
../dataset/extracted/b1a26fec4b71446f5f12ddfd7d714fb5d452ba065e768ead0ed22778b3d10645,1,1,0.017314829,0.98268515
../dataset/extracted/35126db85bbd6a57eb4d2eb79ead123bb9057845af862ca63cfd5748b3eaeb64,1,1,0.0054809744,0.99451905
../dataset/extracted/402557e597c5f93cb35055c43335be5e7ab9de9cb088f3cd003e204ada2fbfe2,1,1,0.14513065,0.85486937
../dataset/extracted/ff86b21e8cc5d6540a05226695f0c5fa17a8f32b684b2b3f56fd665e9d13d2d4,1,1,0.17309979,0.8269002
../dataset/extracted/b71a3882d901af1e1eeaa6c954081ab673cb3a3d0e3e10c32036e3635ff1e1c8,1,1,0.017586354,0.98241365
../dataset/extracted/8119f075b901142e437224b2f4fc059d36d1080b31b3f92a68400c10c1fa3d56,1,1,0.0075551886,0.9924448
../dataset/extracted/f0c8f28e2daf82b080c80113243cb063c0512bce7d02a1977a399067618c4900,1,1,0.12756476,0.8724353
../dataset/extracted/2b6288bbd81bb9d666c3a0372f26ede47c8c9ff11c604307982d51654fb9e850,1,1,0.123114474,0.87688553
../dataset/extracted/9f7b81e8479c09024e29ce4683a70a1a3f448631e694426c9cb4900bd67913c3,1,1,0.002227827,0.99777216
../dataset/extracted/0212dcdfedef5dcc18c5d1fee5eb8fb2f7d0a12343326c3bc87f159045b791e1,1,1,0.42117703,0.578823
../dataset/extracted/2cab9946741fc4cddefcec2104d4fe6d76390868f60f3207e9cb0e210bbe8db0,1,1,0.019386524,0.98061347
../dataset/extracted/e5a92dfe913ed5cc5949532e79d77de9c7bdb82c9c07151d90b23ef8c3afcbfa,1,0,0.5420575,0.45794252
../dataset/extracted/32edd18cc8c458186b76cfa546fe7a394de3c48366ea4854e6f6a75727026780,1,1,0.010965486,0.98903453
