fn_list,y_true,y_pred,0,1
../dataset/extracted/1915f9ccdfd317ea8676208892b801b14ac056c339892f80e4aa1b575f35db1a,1,1,0.0023882475,0.99761176
../dataset/extracted/a4d6c323b26a53e57df12f4cbc7d4e7504f8feaf1fdfe5a58365cfeed485187a,1,1,0.10802585,0.8919741
../dataset/extracted/276b17244408e7e698e837a0a105c7c3857acfac37e2e837d4b10e6904fd9dc3,1,1,0.007933354,0.9920666
../dataset/extracted/02130a4f5f54c1594454aa0db262e5ae0a3136733459b078e9c536be6af2c293,1,1,0.010966872,0.9890331
../dataset/extracted/a9b0a9508c374a1c891f873074514a8afcee2bb19ebf64dd5bb4e6a79a05640a,1,1,0.06806537,0.9319346
../dataset/extracted/0b269bdd4c2d11ce0cd050bddf8f6ff618126c2b531e8ad3ab36ecc1a88d8162,1,1,0.006397989,0.993602
../dataset/extracted/f7d1ce7807bda75a7198f3e918e73fa984d7d309d4107740899d58840eedeb88,1,1,0.085680954,0.914319
../dataset/extracted/1929616f0e2574e320e010dc5cef87f9affe2813b2238aeed6c10e67f7f8e480,1,1,0.079226546,0.92077345
../dataset/extracted/6d562c472bcef1217c3122f4e0930a23a8516b36940d25c999adfa8da80ebbf9,1,1,0.094572656,0.9054274
../dataset/extracted/72b03c78a4f95df6b63b9ee865b250225e95b7bc16bd079f2d9ce4ab4166b710,1,1,0.012769276,0.9872307
../dataset/extracted/fba02f3d549d99980190ef48d65b8002640cc12a134241edbe38bc04d77c9c2f,1,1,0.1048353,0.89516467
../dataset/extracted/fd2df5e2cd529e936dc5144edb6b5d91bd9a88e33edd386e4e31ef4b3b9d49c6,1,1,0.004000158,0.9959998
../dataset/extracted/d8c9aa2d28603e757e9b7b04bbba1c2c1784b904eaef2d90879da4213887cea0,1,1,0.05104022,0.94895977
../dataset/extracted/9118767c897bd8a02e16a25e8d8d409a0d2d631886dbb64ed175d2a6294d01e1,1,1,0.086684294,0.91331565
